servicetime,time,numworkers,streamsize
4.58406,1081,64,500
4.59461,1086,64,500
4.60464,1091,64,500
4.61418,1096,64,500
4.62895,1101,64,500
4.64318,1106,64,500
4.65689,1111,64,500
4.67013,1116,64,500
4.67723,1121,64,500
4.68404,1126,64,500
4.69056,1131,64,500
4.69681,1137,64,500
4.70282,1142,64,500
4.71332,1147,64,500
4.7235,1152,64,500
4.7334,1157,64,500
4.74301,1162,64,500
4.74765,1167,64,500
4.75212,1172,64,500
4.75643,1177,64,500
4.7606,1183,64,500
4.76462,1188,64,500
4.76852,1193,64,500
4.77228,1198,64,500
4.83062,1203,64,500
4.88799,1208,64,500
4.94444,1213,64,500
5,1218,64,500
5,1223,64,500
5,1228,64,500
5,1233,64,500
5,1239,64,500
5.02778,1244,64,500
5.05278,1249,64,500
5.07551,1254,64,500
5.09634,1259,64,500
5.08779,1264,64,500
5.08065,1269,64,500
5.07459,1274,64,500
5.06938,1279,64,500
5.06485,1284,64,500
5.06089,1290,64,500
5.07054,1295,64,500
5.07991,1300,64,500
5.08901,1305,64,500
5.09785,1310,64,500
5.09328,1315,64,500
5.08911,1320,64,500
5.0853,1325,64,500
5.0818,1330,64,500
5.07858,1335,64,500
5.07561,1341,64,500
5.08147,1346,64,500
5.08724,1351,64,500
5.09291,1356,64,500
5.09849,1361,64,500
5.09536,1366,64,500
5.09242,1371,64,500
5.08965,1376,64,500
5.08705,1381,64,500
5.08459,1386,64,500
5.08227,1391,64,500
5.08648,1397,64,500
5.09065,1402,64,500
5.09477,1407,64,500
5.09884,1412,64,500
5.09646,1417,64,500
5.09418,1422,64,500
5.09201,1427,64,500
5.08994,1432,64,500
5.08797,1437,64,500
5.08607,1442,64,500
5.08426,1448,64,500
5.08252,1453,64,500
5.08575,1458,64,500
5.08896,1463,64,500
5.09213,1468,64,500
5.09528,1473,64,500
5.0935,1478,64,500
5.09178,1483,64,500
5.09013,1488,64,500
5.08853,1493,64,500
5.08699,1498,64,500
5.06467,1504,64,500
5.04274,1509,64,500
5.02119,1514,64,500
5,1519,64,500
5.15,1525,64,500
5.275,1530,64,500
5.38214,1535,64,500
5.47589,1541,64,500
5.40923,1547,64,500
5.35923,1552,64,500
5.34299,1557,64,500
5.33258,1563,64,500
5.32617,1568,64,500
5.32259,1573,64,500
5.29835,1578,64,500
5.27752,1583,64,500
5.25942,1588,64,500
5.24355,1593,64,500
5.22951,1598,64,500
5.21701,1603,64,500
5.20581,1608,64,500
5.20707,1614,64,500
5.20879,1619,64,500
5.21087,1624,64,500
5.21325,1629,64,500
5.20451,1634,64,500
5.19646,1639,64,500
5.18902,1644,64,500
5.18212,1649,64,500
5.17571,1654,64,500
5.16974,1659,64,500
5.16416,1664,64,500
5.16651,1670,64,500
5.16896,1675,64,500
5.17149,1680,64,500
5.1741,1685,64,500
5.16918,1690,64,500
5.16454,1695,64,500
5.16014,1700,64,500
5.15598,1705,64,500
5.15202,1710,64,500
5.14826,1715,64,500
5.1505,1721,64,500
5.15277,1726,64,500
5.15507,1731,64,500
5.1574,1736,64,500
5.15394,1741,64,500
5.15062,1746,64,500
5.14745,1751,64,500
5.14441,1756,64,500
5.14149,1761,64,500
5.13868,1766,64,500
5.1407,1771,64,500
5.14274,1777,64,500
5.14479,1782,64,500
5.14685,1787,64,500
5.1442,1792,64,500
5.14165,1797,64,500
5.13918,1802,64,500
5.10347,1807,64,500
5.06838,1812,64,500
5.0339,1817,64,500
5,1822,64,500
5,1828,64,500
5,1833,64,500
5,1838,64,500
5,1843,64,500
5.02778,1848,64,500
5.05278,1853,64,500
5.07551,1858,64,500
5.09634,1863,64,500
5.08779,1868,64,500
5.08065,1873,64,500
5.07459,1879,64,500
5.06938,1884,64,500
5.06485,1889,64,500
5.06089,1894,64,500
5.05738,1899,64,500
5.06675,1904,64,500
5.07586,1909,64,500
5.08469,1914,64,500
5.09328,1919,64,500
5.08911,1924,64,500
5.0853,1930,64,500
5.0818,1935,64,500
5.07858,1940,64,500
5.07561,1945,64,500
5.07285,1950,64,500
5.07862,1955,64,500
5.08429,1960,64,500
5.08987,1965,64,500
5.09536,1970,64,500
5.09242,1975,64,500
5.08965,1981,64,500
5.08705,1986,64,500
5.08459,1991,64,500
5.08227,1996,64,500
5.08007,2001,64,500
5.08424,2006,64,500
5.08836,2011,64,500
5.09243,2016,64,500
5.09646,2021,64,500
5.09418,2026,64,500
5.09201,2032,64,500
5.22038,2049,64,500
5.34606,2054,64,500
5.46917,2059,64,500
5.5898,2064,64,500
5.57763,2081,64,500
5.56595,2086,64,500
5.55473,2091,64,500
5.54395,2096,64,500
5.53821,2101,64,500
5.53277,2106,64,500
5.39815,2111,64,500
5.26608,2116,64,500
5.13182,2121,64,500
5,2127,64,500
5,2132,64,500
5,2137,64,500
5,2142,64,500
5,2147,64,500
5,2152,64,500
5,2157,64,500
5,2162,64,500
5,2167,64,500
5,2172,64,500
5,2177,64,500
5,2182,64,500
5.01562,2187,64,500
5.03033,2192,64,500
5.04422,2197,64,500
5.05738,2202,64,500
5.05425,2208,64,500
5.05145,2213,64,500
5.04893,2218,64,500
5.04664,2223,64,500
5.04455,2228,64,500
5.04265,2233,64,500
5.0409,2238,64,500
5.03929,2243,64,500
5.0378,2248,64,500
5.03642,2253,64,500
5.03514,2258,64,500
5.04201,2263,64,500
5.04871,2268,64,500
5.05524,2273,64,500
5.06161,2279,64,500
5.05977,2284,64,500
5.05803,2289,64,500
5.05639,2294,64,500
5.05485,2299,64,500
5.05338,2304,64,500
5.05199,2309,64,500
5.05067,2314,64,500
5.04942,2319,64,500
5.04823,2324,64,500
5.04709,2329,64,500
5.04601,2334,64,500
5.05041,2339,64,500
5.05474,2344,64,500
5.059,2349,64,500
5.06319,2355,64,500
5.06189,2360,64,500
5.06064,2365,64,500
5.05944,2370,64,500
5.05828,2375,64,500
5.05717,2380,64,500
5.0561,2385,64,500
5.05507,2390,64,500
5.05408,2395,64,500
5.05312,2400,64,500
5.05219,2405,64,500
5.0763,2413,64,500
3.81314,2415,64,500
3.17521,2420,64,500
2.74583,2425,64,500
2.39583,2433,64,500
3.39583,2436,64,500
3.8125,2441,64,500
4.0506,2446,64,500
4.20685,2451,64,500
4.31796,2456,64,500
4.52629,2463,64,500
4.59122,2466,64,500
4.64331,2471,64,500
4.68604,2476,64,500
4.59676,2483,64,500
4.62706,2486,64,500
4.66873,2491,64,500
4.70606,2496,64,500
4.73979,2501,64,500
4.77049,2507,64,500
4.78299,2512,64,500
4.79419,2517,64,500
4.80429,2522,64,500
4.81345,2527,64,500
4.82178,2532,64,500
4.8294,2537,64,500
4.83639,2542,64,500
4.84283,2547,64,500
4.84879,2552,64,500
4.8543,2557,64,500
4.86777,2562,64,500
