time,numworkers,streamsize
7979269,4,5000
7984331,4,5000
7989391,4,5000
7994451,4,5000
7999511,4,5000
8004571,4,5000
8009632,4,5000
8014692,4,5000
8019753,4,5000
8024816,4,5000
8029876,4,5000
8034936,4,5000
8039997,4,5000
8045062,4,5000
8050122,4,5000
8055182,4,5000
8060242,4,5000
8065303,4,5000
8070363,4,5000
8075426,4,5000
8080489,4,5000
8085550,4,5000
8090610,4,5000
8095670,4,5000
8100730,4,5000
8105793,4,5000
8110854,4,5000
8115914,4,5000
8120974,4,5000
8126035,4,5000
8131096,4,5000
8136156,4,5000
8141215,4,5000
8146276,4,5000
8151337,4,5000
8156398,4,5000
8161459,4,5000
8166520,4,5000
8171580,4,5000
8176641,4,5000
8181701,4,5000
8186762,4,5000
8191823,4,5000
8196887,4,5000
8201949,4,5000
8207011,4,5000
8212072,4,5000
8217131,4,5000
8222191,4,5000
8227253,4,5000
8232314,4,5000
8237373,4,5000
8242433,4,5000
8247495,4,5000
8252556,4,5000
8257616,4,5000
8262676,4,5000
8267737,4,5000
8272798,4,5000
8277859,4,5000
8282919,4,5000
8287981,4,5000
8293041,4,5000
8298102,4,5000
8303163,4,5000
8308223,4,5000
8313283,4,5000
8318343,4,5000
8323405,4,5000
8328465,4,5000
8333525,4,5000
8338585,4,5000
8343647,4,5000
8348707,4,5000
8353767,4,5000
8358827,4,5000
8363889,4,5000
8368950,4,5000
8374012,4,5000
8379073,4,5000
8384135,4,5000
8389194,4,5000
8394256,4,5000
8399320,4,5000
8404382,4,5000
8409442,4,5000
8414506,4,5000
8419574,4,5000
8424637,4,5000
8429704,4,5000
8434764,4,5000
8439825,4,5000
8444885,4,5000
8449944,4,5000
8455005,4,5000
8460065,4,5000
8465126,4,5000
8470187,4,5000
8475247,4,5000
8480307,4,5000
8485367,4,5000
8490428,4,5000
8495488,4,5000
8500548,4,5000
8505609,4,5000
8510669,4,5000
8515730,4,5000
8520790,4,5000
8525850,4,5000
8530910,4,5000
8535970,4,5000
8541030,4,5000
8546090,4,5000
8551150,4,5000
8556210,4,5000
8561270,4,5000
8566330,4,5000
8571390,4,5000
8576450,4,5000
8581511,4,5000
8586571,4,5000
8591631,4,5000
8596691,4,5000
8601751,4,5000
8606812,4,5000
8611872,4,5000
8616933,4,5000
8621993,4,5000
8627052,4,5000
8632112,4,5000
8637172,4,5000
8642232,4,5000
8647293,4,5000
8652353,4,5000
8657413,4,5000
8662474,4,5000
8667535,4,5000
8672595,4,5000
8677656,4,5000
8682718,4,5000
8687780,4,5000
8692840,4,5000
8697901,4,5000
8702961,4,5000
8708021,4,5000
8713063,4,5000
8718124,4,5000
8723184,4,5000
8728244,4,5000
8733304,4,5000
8738364,4,5000
8743424,4,5000
8748484,4,5000
8753545,4,5000
8758606,4,5000
8763666,4,5000
8768726,4,5000
8773787,4,5000
8778848,4,5000
8783908,4,5000
8788969,4,5000
8794029,4,5000
8799089,4,5000
8804149,4,5000
8809209,4,5000
8814269,4,5000
8819330,4,5000
8824390,4,5000
8829446,4,5000
8834507,4,5000
8839567,4,5000
8844627,4,5000
8849689,4,5000
8854749,4,5000
8859809,4,5000
8864869,4,5000
8869931,4,5000
8874991,4,5000
8880053,4,5000
8885113,4,5000
8890174,4,5000
8895235,4,5000
8900297,4,5000
8905357,4,5000
8910418,4,5000
8915478,4,5000
8920538,4,5000
8925598,4,5000
8930660,4,5000
8935720,4,5000
8940780,4,5000
8945844,4,5000
8950906,4,5000
8955966,4,5000
8961027,4,5000
8966087,4,5000
8971148,4,5000
8976211,4,5000
8981272,4,5000
8986332,4,5000
8991394,4,5000
8996455,4,5000
9001517,4,5000
9006577,4,5000
9011639,4,5000
9016702,4,5000
9021765,4,5000
9026826,4,5000
9031886,4,5000
9036947,4,5000
9042006,4,5000
9047066,4,5000
9052127,4,5000
9057187,4,5000
9062229,4,5000
9067290,4,5000
9072352,4,5000
9077414,4,5000
9082475,4,5000
9087536,4,5000
9092598,4,5000
9097659,4,5000
9102719,4,5000
9107779,4,5000
9112840,4,5000
9117901,4,5000
9122961,4,5000
9128021,4,5000
9133067,4,5000
9138127,4,5000
9143187,4,5000
9148248,4,5000
9153309,4,5000
9158369,4,5000
9163430,4,5000
9168490,4,5000
9173551,4,5000
9178611,4,5000
9183672,4,5000
9188732,4,5000
9193793,4,5000
9198853,4,5000
9203913,4,5000
9208974,4,5000
9214035,4,5000
9219096,4,5000
9224156,4,5000
9229216,4,5000
9234277,4,5000
9239337,4,5000
9244398,4,5000
9249458,4,5000
9254520,4,5000
9259581,4,5000
9264641,4,5000
9269701,4,5000
9274762,4,5000
9279823,4,5000
9284883,4,5000
9289943,4,5000
9295003,4,5000
9300063,4,5000
9305123,4,5000
9310183,4,5000
9315243,4,5000
9320303,4,5000
9325363,4,5000
9330423,4,5000
9335483,4,5000
9340543,4,5000
9345602,4,5000
9350662,4,5000
9355722,4,5000
9360783,4,5000
9365843,4,5000
9370903,4,5000
9375963,4,5000
9381024,4,5000
9386085,4,5000
9391144,4,5000
9396205,4,5000
9401267,4,5000
9406327,4,5000
9411387,4,5000
9416447,4,5000
9421507,4,5000
9426567,4,5000
9431628,4,5000
9436689,4,5000
9441749,4,5000
9446809,4,5000
9451870,4,5000
9456931,4,5000
9461991,4,5000
9467052,4,5000
9472113,4,5000
9477172,4,5000
9482233,4,5000
9487293,4,5000
9492354,4,5000
9497414,4,5000
9502474,4,5000
9507534,4,5000
9512594,4,5000
9517654,4,5000
9522715,4,5000
9527775,4,5000
9532835,4,5000
9537895,4,5000
9542956,4,5000
9548016,4,5000
9553062,4,5000
9558122,4,5000
9563182,4,5000
9568242,4,5000
9573304,4,5000
9578365,4,5000
9583426,4,5000
9588486,4,5000
9593547,4,5000
9598608,4,5000
9603672,4,5000
9608733,4,5000
9613795,4,5000
9618873,4,5000
9623938,4,5000
9628999,4,5000
9634061,4,5000
9639121,4,5000
9644181,4,5000
9649242,4,5000
9654307,4,5000
9659367,4,5000
9664427,4,5000
9669487,4,5000
9674549,4,5000
9679614,4,5000
9684675,4,5000
9689735,4,5000
9694797,4,5000
9699858,4,5000
9704918,4,5000
9709979,4,5000
9715041,4,5000
9720101,4,5000
9725162,4,5000
9730222,4,5000
9735284,4,5000
9740344,4,5000
9745404,4,5000
9750464,4,5000
9755525,4,5000
9760586,4,5000
9765646,4,5000
9770706,4,5000
9775767,4,5000
9780828,4,5000
9785887,4,5000
9790948,4,5000
9796009,4,5000
9801063,4,5000
9806123,4,5000
9811183,4,5000
9816244,4,5000
9821304,4,5000
9826364,4,5000
9831424,4,5000
9836486,4,5000
9841546,4,5000
9846606,4,5000
9851665,4,5000
9856727,4,5000
9861788,4,5000
9866848,4,5000
9871908,4,5000
9876971,4,5000
9882032,4,5000
9887092,4,5000
9892152,4,5000
9897213,4,5000
9902273,4,5000
9907333,4,5000
9912393,4,5000
9917455,4,5000
9922515,4,5000
9927575,4,5000
9932640,4,5000
9937703,4,5000
9942764,4,5000
9947824,4,5000
9952884,4,5000
9957946,4,5000
9963008,4,5000
9968068,4,5000
9973127,4,5000
9978189,4,5000
9983249,4,5000
9988309,4,5000
9993369,4,5000
9998430,4,5000
10003491,4,5000
10008551,4,5000
10013611,4,5000
10018674,4,5000
10023736,4,5000
10028796,4,5000
10033857,4,5000
10038918,4,5000
10043977,4,5000
10049039,4,5000
10054101,4,5000
10059163,4,5000
10064224,4,5000
10069284,4,5000
10074343,4,5000
10079405,4,5000
10084465,4,5000
10089525,4,5000
10094585,4,5000
10099646,4,5000
10104707,4,5000
10109767,4,5000
10114827,4,5000
10119888,4,5000
10124949,4,5000
10130009,4,5000
10135069,4,5000
10140130,4,5000
10145190,4,5000
10150250,4,5000
10155310,4,5000
10160372,4,5000
10165432,4,5000
10170491,4,5000
10175554,4,5000
10180620,4,5000
10185682,4,5000
10190742,4,5000
10195802,4,5000
10200862,4,5000
10205896,4,5000
10210958,4,5000
10216018,4,5000
10221068,4,5000
10226130,4,5000
10231190,4,5000
10236251,4,5000
10241311,4,5000
10246372,4,5000
10251432,4,5000
10256494,4,5000
10261555,4,5000
10266615,4,5000
10271678,4,5000
10276739,4,5000
10281800,4,5000
10286860,4,5000
10291920,4,5000
10296980,4,5000
10302040,4,5000
10307100,4,5000
10312160,4,5000
10317220,4,5000
10322281,4,5000
10327341,4,5000
10332401,4,5000
10337461,4,5000
10342521,4,5000
10347582,4,5000
10352642,4,5000
10357702,4,5000
10362762,4,5000
10367823,4,5000
10372884,4,5000
10377945,4,5000
10383038,4,5000
10388098,4,5000
10393158,4,5000
10398219,4,5000
10403280,4,5000
10408341,4,5000
10413400,4,5000
10418461,4,5000
10423521,4,5000
10428582,4,5000
10433615,4,5000
10438677,4,5000
10443738,4,5000
10448798,4,5000
10453858,4,5000
10458920,4,5000
10463981,4,5000
10469042,4,5000
10474101,4,5000
10479164,4,5000
10484224,4,5000
10489284,4,5000
10494344,4,5000
10499406,4,5000
10504466,4,5000
10509526,4,5000
10514586,4,5000
10519647,4,5000
10524709,4,5000
10529769,4,5000
10534830,4,5000
10539891,4,5000
10544951,4,5000
10550011,4,5000
10555071,4,5000
10560133,4,5000
10565192,4,5000
10570252,4,5000
10575312,4,5000
10580373,4,5000
10585434,4,5000
10590494,4,5000
10595554,4,5000
10600615,4,5000
10605675,4,5000
10610736,4,5000
10615796,4,5000
10620858,4,5000
10625918,4,5000
10630978,4,5000
10636038,4,5000
10641065,4,5000
10646125,4,5000
10651187,4,5000
10656247,4,5000
10661309,4,5000
10666370,4,5000
10671430,4,5000
10676490,4,5000
10681553,4,5000
10686614,4,5000
10691674,4,5000
10696736,4,5000
10701797,4,5000
10706858,4,5000
10711918,4,5000
10716977,4,5000
10722039,4,5000
10727099,4,5000
10732159,4,5000
10737219,4,5000
10742280,4,5000
10747340,4,5000
10752400,4,5000
10757460,4,5000
10762522,4,5000
10767582,4,5000
10772643,4,5000
10777705,4,5000
10782768,4,5000
10787828,4,5000
10792888,4,5000
10797948,4,5000
10803009,4,5000
10808072,4,5000
10813132,4,5000
10818206,4,5000
10823273,4,5000
10828335,4,5000
10833395,4,5000
10838455,4,5000
10843516,4,5000
10848577,4,5000
10853637,4,5000
10858697,4,5000
10863759,4,5000
10868819,4,5000
10873879,4,5000
10879261,4,5000
10884324,4,5000
10889386,4,5000
10894450,4,5000
10899513,4,5000
10904574,4,5000
10909638,4,5000
10914699,4,5000
10919760,4,5000
10924820,4,5000
10929885,4,5000
10934946,4,5000
10940006,4,5000
10945075,4,5000
10950137,4,5000
10955197,4,5000
10960258,4,5000
10965319,4,5000
10970379,4,5000
10975439,4,5000
10980499,4,5000
10985559,4,5000
10990619,4,5000
10995679,4,5000
11000739,4,5000
11005800,4,5000
11010859,4,5000
11015919,4,5000
11020980,4,5000
11026041,4,5000
11031102,4,5000
11036162,4,5000
11041221,4,5000
11046281,4,5000
11051341,4,5000
11056401,4,5000
11061461,4,5000
11066521,4,5000
11071581,4,5000
11076641,4,5000
11081701,4,5000
11086761,4,5000
11091821,4,5000
11096881,4,5000
11101941,4,5000
11107002,4,5000
11112062,4,5000
11117121,4,5000
11122182,4,5000
11127242,4,5000
11132302,4,5000
11137362,4,5000
11142422,4,5000
11147484,4,5000
11152545,4,5000
11157605,4,5000
11162666,4,5000
11167726,4,5000
11172786,4,5000
11177847,4,5000
11182907,4,5000
11187967,4,5000
11193027,4,5000
11198087,4,5000
11203148,4,5000
11208208,4,5000
11213268,4,5000
11218328,4,5000
11223388,4,5000
11228448,4,5000
11233508,4,5000
11238568,4,5000
11243628,4,5000
11248688,4,5000
11253748,4,5000
11258809,4,5000
11263869,4,5000
11268929,4,5000
11273990,4,5000
11279051,4,5000
11284111,4,5000
11289170,4,5000
11294230,4,5000
11299291,4,5000
11304351,4,5000
11309411,4,5000
11314472,4,5000
11319532,4,5000
11324592,4,5000
11329652,4,5000
11334712,4,5000
11339773,4,5000
11344834,4,5000
11349894,4,5000
11354954,4,5000
11360015,4,5000
11365064,4,5000
11370124,4,5000
11375184,4,5000
11380245,4,5000
11385304,4,5000
11390368,4,5000
11395435,4,5000
11400496,4,5000
11405559,4,5000
11410661,4,5000
11415776,4,5000
11420850,4,5000
11425992,4,5000
11431098,4,5000
11436202,4,5000
11441263,4,5000
11446362,4,5000
11451462,4,5000
11456563,4,5000
11461624,4,5000
11466765,4,5000
11471864,4,5000
11476998,4,5000
11482062,4,5000
11487165,4,5000
11492266,4,5000
11497362,4,5000
11502433,4,5000
11507598,4,5000
11512721,4,5000
11517838,4,5000
11522922,4,5000
11528051,4,5000
11533139,4,5000
11538266,4,5000
11543351,4,5000
11548478,4,5000
11553605,4,5000
11558732,4,5000
11563813,4,5000
11568941,4,5000
11574067,4,5000
11579197,4,5000
11584283,4,5000
11589396,4,5000
11594520,4,5000
11599651,4,5000
11604737,4,5000
11609865,4,5000
11614992,4,5000
11620121,4,5000
11625203,4,5000
11630331,4,5000
11635458,4,5000
11640585,4,5000
11645667,4,5000
11650795,4,5000
11655884,4,5000
11661012,4,5000
11666094,4,5000
11671214,4,5000
11676340,4,5000
11681452,4,5000
11686537,4,5000
11691667,4,5000
11696782,4,5000
11701897,4,5000
11706982,4,5000
11712078,4,5000
11717143,4,5000
11722264,4,5000
11727346,4,5000
11732473,4,5000
11737588,4,5000
11742717,4,5000
11747802,4,5000
11752920,4,5000
11758046,4,5000
11763162,4,5000
11768247,4,5000
11773359,4,5000
11778476,4,5000
11783591,4,5000
11788677,4,5000
11793793,4,5000
11798909,4,5000
11804027,4,5000
11809092,4,5000
11814209,4,5000
11819325,4,5000
11824443,4,5000
11829527,4,5000
11834643,4,5000
11839760,4,5000
11844877,4,5000
11849957,4,5000
11855071,4,5000
11860191,4,5000
11865275,4,5000
11870360,4,5000
11875477,4,5000
11880598,4,5000
11885729,4,5000
11890812,4,5000
11895940,4,5000
11901084,4,5000
11906200,4,5000
11911285,4,5000
11916401,4,5000
11921516,4,5000
11926637,4,5000
11931722,4,5000
11936839,4,5000
11941954,4,5000
11947070,4,5000
11952152,4,5000
11957236,4,5000
11962354,4,5000
11967482,4,5000
11972573,4,5000
11977698,4,5000
11982813,4,5000
11987929,4,5000
11993014,4,5000
11998132,4,5000
12003259,4,5000
12008377,4,5000
12013460,4,5000
12018609,4,5000
12023699,4,5000
12028832,4,5000
12033917,4,5000
12039049,4,5000
12044166,4,5000
12049249,4,5000
12054335,4,5000
12059462,4,5000
12064577,4,5000
12069693,4,5000
12074778,4,5000
12079897,4,5000
12085013,4,5000
12090129,4,5000
12095215,4,5000
12100331,4,5000
12105446,4,5000
12110562,4,5000
12115644,4,5000
12120759,4,5000
12125875,4,5000
12130991,4,5000
12136076,4,5000
12141141,4,5000
12146256,4,5000
12151371,4,5000
12156456,4,5000
12161584,4,5000
12166700,4,5000
12171817,4,5000
12176903,4,5000
12182019,4,5000
12187135,4,5000
12192250,4,5000
12197335,4,5000
12202451,4,5000
12207567,4,5000
12212684,4,5000
12217763,4,5000
12222877,4,5000
12227994,4,5000
12233120,4,5000
12238206,4,5000
12243330,4,5000
12248446,4,5000
12253563,4,5000
12258648,4,5000
12263764,4,5000
12268879,4,5000
12273994,4,5000
12279079,4,5000
12284196,4,5000
12289280,4,5000
12294396,4,5000
12299482,4,5000
12304599,4,5000
12309714,4,5000
12314830,4,5000
12319915,4,5000
12325033,4,5000
12330148,4,5000
12335265,4,5000
12340343,4,5000
12345458,4,5000
12350574,4,5000
12355690,4,5000
12360775,4,5000
12365890,4,5000
12371006,4,5000
12376121,4,5000
12381204,4,5000
12386320,4,5000
12391446,4,5000
12396562,4,5000
12401647,4,5000
12406763,4,5000
12411879,4,5000
12416998,4,5000
12422078,4,5000
12427193,4,5000
12432319,4,5000
12437418,4,5000
12442504,4,5000
12447618,4,5000
12452698,4,5000
12457812,4,5000
12462898,4,5000
12468026,4,5000
12473133,4,5000
12478253,4,5000
12483325,4,5000
12488428,4,5000
12493527,4,5000
12498626,4,5000
12503689,4,5000
12508791,4,5000
12513907,4,5000
12519010,4,5000
12524073,4,5000
12529108,4,5000
12534211,4,5000
12539315,4,5000
12544378,4,5000
12549479,4,5000
12554575,4,5000
12559670,4,5000
12564732,4,5000
12569828,4,5000
12574924,4,5000
12580020,4,5000
12585063,4,5000
12590162,4,5000
12595259,4,5000
12600354,4,5000
12605417,4,5000
12610514,4,5000
12615610,4,5000
12620723,4,5000
12625787,4,5000
12630884,4,5000
12635983,4,5000
12641090,4,5000
12646153,4,5000
12651266,4,5000
12656370,4,5000
12661476,4,5000
12666538,4,5000
12671635,4,5000
12676737,4,5000
12681836,4,5000
12686899,4,5000
12691998,4,5000
12697101,4,5000
12702201,4,5000
12707264,4,5000
12712366,4,5000
12717461,4,5000
12722580,4,5000
12727643,4,5000
12732739,4,5000
12737836,4,5000
12742932,4,5000
12747995,4,5000
12753099,4,5000
12758197,4,5000
12763295,4,5000
12768358,4,5000
12773456,4,5000
12778559,4,5000
12783661,4,5000
12788725,4,5000
12793822,4,5000
12798918,4,5000
12804015,4,5000
12809066,4,5000
12814153,4,5000
12819250,4,5000
12824349,4,5000
12829414,4,5000
12834555,4,5000
12839653,4,5000
12844751,4,5000
12849815,4,5000
12854912,4,5000
12860009,4,5000
12865125,4,5000
12870189,4,5000
12875307,4,5000
12880408,4,5000
12885507,4,5000
12890571,4,5000
12895669,4,5000
12900772,4,5000
12905873,4,5000
12910937,4,5000
12916034,4,5000
12921125,4,5000
12926222,4,5000
12931286,4,5000
12936383,4,5000
12941484,4,5000
12946585,4,5000
12951649,4,5000
12956753,4,5000
12961855,4,5000
12966959,4,5000
12972023,4,5000
12977102,4,5000
12982198,4,5000
12987295,4,5000
12992359,4,5000
12997456,4,5000
13002518,4,5000
13007622,4,5000
13012686,4,5000
13017783,4,5000
13022880,4,5000
13027979,4,5000
13033043,4,5000
13038140,4,5000
13043238,4,5000
13048335,4,5000
13053399,4,5000
13058496,4,5000
13063596,4,5000
13068696,4,5000
13073759,4,5000
13078857,4,5000
13083971,4,5000
13089075,4,5000
13094139,4,5000
13099237,4,5000
13104335,4,5000
13109431,4,5000
13114495,4,5000
13119593,4,5000
13124691,4,5000
13129788,4,5000
13134852,4,5000
13139949,4,5000
13145048,4,5000
13150144,4,5000
13155207,4,5000
13160309,4,5000
13165405,4,5000
13170503,4,5000
13175566,4,5000
13180663,4,5000
13185760,4,5000
13190857,4,5000
13195921,4,5000
13201019,4,5000
13206117,4,5000
13211219,4,5000
13216281,4,5000
13221380,4,5000
13226483,4,5000
13231547,4,5000
13236611,4,5000
13241707,4,5000
13246804,4,5000
13251901,4,5000
13256965,4,5000
13262062,4,5000
13267159,4,5000
13272256,4,5000
13277319,4,5000
13282417,4,5000
13287517,4,5000
13292613,4,5000
13297677,4,5000
13302775,4,5000
13307874,4,5000
13312971,4,5000
13318032,4,5000
13323129,4,5000
13328225,4,5000
13333313,4,5000
13338375,4,5000
13343472,4,5000
13348569,4,5000
13353668,4,5000
13358732,4,5000
13363829,4,5000
13368928,4,5000
13374025,4,5000
13379089,4,5000
13384187,4,5000
13389250,4,5000
13394347,4,5000
13399411,4,5000
13404512,4,5000
13409613,4,5000
13414755,4,5000
13419817,4,5000
13424914,4,5000
13430015,4,5000
13435117,4,5000
13440180,4,5000
13445244,4,5000
13450343,4,5000
13455444,4,5000
13460508,4,5000
13465625,4,5000
13470723,4,5000
13475826,4,5000
13480890,4,5000
13485988,4,5000
13491087,4,5000
13496184,4,5000
13501247,4,5000
13506347,4,5000
13511445,4,5000
13516541,4,5000
13521605,4,5000
13526706,4,5000
13531807,4,5000
13536911,4,5000
13541973,4,5000
13547072,4,5000
13552169,4,5000
13557232,4,5000
13562296,4,5000
13567393,4,5000
13572490,4,5000
13577586,4,5000
13582650,4,5000
13587747,4,5000
13592848,4,5000
13597945,4,5000
13603009,4,5000
13608106,4,5000
13613169,4,5000
13618270,4,5000
13623334,4,5000
13628436,4,5000
13633538,4,5000
13638638,4,5000
13643700,4,5000
13648798,4,5000
13653900,4,5000
13659005,4,5000
13664069,4,5000
13669105,4,5000
13674243,4,5000
13679342,4,5000
13684406,4,5000
13689503,4,5000
13694600,4,5000
13699696,4,5000
13704760,4,5000
13709858,4,5000
13714956,4,5000
13720054,4,5000
13725117,4,5000
13730213,4,5000
13735310,4,5000
13740406,4,5000
13745470,4,5000
13750570,4,5000
13755669,4,5000
13760767,4,5000
13765828,4,5000
13770925,4,5000
13776024,4,5000
13781120,4,5000
13786184,4,5000
13791281,4,5000
13796378,4,5000
13801479,4,5000
13806542,4,5000
13811644,4,5000
13816749,4,5000
13821857,4,5000
13826920,4,5000
13832022,4,5000
13837158,4,5000
13842255,4,5000
13847319,4,5000
13852416,4,5000
13857532,4,5000
13862667,4,5000
13867729,4,5000
13872826,4,5000
13877926,4,5000
13883025,4,5000
13888089,4,5000
13893111,4,5000
13898207,4,5000
13903311,4,5000
13908375,4,5000
13913472,4,5000
13918570,4,5000
13923667,4,5000
13928729,4,5000
13933827,4,5000
13938929,4,5000
13944026,4,5000
13949067,4,5000
13954208,4,5000
13959306,4,5000
13964407,4,5000
13969469,4,5000
13974566,4,5000
13979663,4,5000
13984761,4,5000
13989825,4,5000
13994924,4,5000
14000024,4,5000
14005117,4,5000
14010181,4,5000
14015280,4,5000
14020377,4,5000
14025475,4,5000
14030538,4,5000
14035635,4,5000
14040734,4,5000
14045831,4,5000
14050895,4,5000
14055992,4,5000
14061094,4,5000
14066150,4,5000
14071250,4,5000
14076353,4,5000
14081456,4,5000
14086559,4,5000
14091657,4,5000
14096754,4,5000
14101855,4,5000
14106918,4,5000
14112016,4,5000
14117148,4,5000
14122211,4,5000
14127310,4,5000
14132407,4,5000
14137507,4,5000
14142627,4,5000
14147724,4,5000
14152870,4,5000
14157967,4,5000
14163103,4,5000
14168164,4,5000
14173226,4,5000
14178324,4,5000
14183422,4,5000
14188485,4,5000
14193622,4,5000
14198720,4,5000
14203836,4,5000
14208899,4,5000
14214036,4,5000
14219148,4,5000
14224246,4,5000
14229308,4,5000
14234450,4,5000
14239548,4,5000
14244648,4,5000
14249728,4,5000
14254865,4,5000
14259963,4,5000
14265067,4,5000
14270129,4,5000
14275227,4,5000
14280337,4,5000
14285478,4,5000
14290541,4,5000
14295678,4,5000
14300776,4,5000
14305874,4,5000
14310937,4,5000
14316074,4,5000
14321129,4,5000
14326245,4,5000
14331308,4,5000
14336368,4,5000
14341468,4,5000
14346585,4,5000
14351648,4,5000
14356787,4,5000
14361888,4,5000
14366987,4,5000
14372050,4,5000
14377121,4,5000
14382235,4,5000
14387355,4,5000
14392418,4,5000
14397555,4,5000
14402633,4,5000
14407777,4,5000
14412840,4,5000
14417969,4,5000
14423071,4,5000
14428220,4,5000
14433282,4,5000
14438381,4,5000
14443486,4,5000
14448609,4,5000
14453672,4,5000
14458808,4,5000
14463873,4,5000
14469021,4,5000
14474081,4,5000
14479178,4,5000
14484284,4,5000
14489432,4,5000
14494579,4,5000
14499677,4,5000
14504776,4,5000
14509875,4,5000
14514973,4,5000
14520072,4,5000
14525118,4,5000
14530252,4,5000
14535357,4,5000
14540420,4,5000
14545481,4,5000
14550578,4,5000
14555641,4,5000
14560795,4,5000
14565901,4,5000
14571051,4,5000
14576114,4,5000
14581176,4,5000
14586294,4,5000
14591399,4,5000
14596463,4,5000
14601601,4,5000
14606709,4,5000
14611815,4,5000
14616879,4,5000
14622015,4,5000
14627117,4,5000
14632261,4,5000
14637324,4,5000
14642462,4,5000
14647572,4,5000
14652679,4,5000
14657741,4,5000
14662847,4,5000
14667992,4,5000
14673106,4,5000
14678170,4,5000
14683269,4,5000
14688413,4,5000
14693517,4,5000
14698581,4,5000
14703680,4,5000
14708785,4,5000
14713929,4,5000
14718991,4,5000
14724090,4,5000
14729110,4,5000
14734255,4,5000
14739318,4,5000
14744417,4,5000
14749523,4,5000
14754668,4,5000
14759731,4,5000
14764828,4,5000
14769934,4,5000
14775040,4,5000
14780102,4,5000
14785164,4,5000
14790270,4,5000
14795378,4,5000
14800487,4,5000
14805591,4,5000
14810695,4,5000
14815799,4,5000
14820902,4,5000
14826027,4,5000
14831131,4,5000
14836275,4,5000
14841371,4,5000
14846477,4,5000
14851582,4,5000
14856686,4,5000
14861790,4,5000
14866912,4,5000
14872017,4,5000
14877145,4,5000
14882291,4,5000
14887411,4,5000
14892516,4,5000
14897620,4,5000
14902724,4,5000
14907861,4,5000
14912966,4,5000
14918108,4,5000
14923214,4,5000
14928352,4,5000
14933497,4,5000
14938602,4,5000
14943705,4,5000
14948832,4,5000
14953936,4,5000
14959040,4,5000
14964145,4,5000
14969208,4,5000
14974329,4,5000
14979433,4,5000
14984556,4,5000
14989675,4,5000
14994783,4,5000
14999888,4,5000
15004995,4,5000
15010121,4,5000
15015262,4,5000
15020380,4,5000
15025489,4,5000
15030597,4,5000
15035702,4,5000
15040807,4,5000
15045913,4,5000
15051017,4,5000
15056121,4,5000
15061184,4,5000
15066303,4,5000
15071407,4,5000
15076513,4,5000
15081617,4,5000
15086771,4,5000
15091912,4,5000
15097019,4,5000
15102125,4,5000
15107270,4,5000
15112375,4,5000
15117484,4,5000
15122627,4,5000
15127734,4,5000
15132855,4,5000
15137964,4,5000
15143068,4,5000
15148174,4,5000
15153237,4,5000
15158344,4,5000
15163409,4,5000
15168513,4,5000
15173618,4,5000
15178682,4,5000
15183787,4,5000
15188893,4,5000
15194016,4,5000
15199123,4,5000
15204229,4,5000
15209292,4,5000
15214431,4,5000
15219538,4,5000
15224682,4,5000
15229789,4,5000
15234896,4,5000
15240005,4,5000
15245067,4,5000
15250130,4,5000
15255248,4,5000
15260315,4,5000
15265412,4,5000
15270520,4,5000
15275625,4,5000
15280743,4,5000
15285860,4,5000
15290965,4,5000
15296041,4,5000
15301154,4,5000
15306259,4,5000
15311370,4,5000
15316492,4,5000
15321553,4,5000
15326657,4,5000
15331774,4,5000
15336887,4,5000
15341991,4,5000
15347053,4,5000
15352157,4,5000
15357218,4,5000
15362322,4,5000
15367426,4,5000
15372521,4,5000
15377626,4,5000
15382729,4,5000
15387791,4,5000
15392893,4,5000
15398017,4,5000
15403120,4,5000
15408182,4,5000
15413258,4,5000
15418360,4,5000
15423476,4,5000
15428540,4,5000
15433655,4,5000
15438758,4,5000
15443861,4,5000
15448923,4,5000
15454030,4,5000
15459132,4,5000
15464216,4,5000
15469277,4,5000
15474392,4,5000
15479494,4,5000
15484596,4,5000
15489658,4,5000
15494773,4,5000
15499875,4,5000
15504978,4,5000
15510038,4,5000
15515157,4,5000
15520259,4,5000
15525354,4,5000
15530416,4,5000
15535518,4,5000
15540636,4,5000
15545753,4,5000
15550815,4,5000
15555919,4,5000
15561021,4,5000
15566146,4,5000
15571207,4,5000
15576309,4,5000
15581403,4,5000
15586507,4,5000
15591572,4,5000
15596675,4,5000
15601777,4,5000
15606880,4,5000
15611943,4,5000
15617067,4,5000
15622180,4,5000
15627286,4,5000
15632349,4,5000
15637464,4,5000
15642566,4,5000
15647669,4,5000
15652731,4,5000
15657834,4,5000
15662941,4,5000
15668061,4,5000
15673137,4,5000
15678241,4,5000
15683346,4,5000
15688451,4,5000
15693513,4,5000
15698620,4,5000
15703744,4,5000
15708851,4,5000
15713911,4,5000
15719023,4,5000
15724127,4,5000
15729192,4,5000
15734297,4,5000
15739411,4,5000
15744532,4,5000
15749640,4,5000
15754744,4,5000
15759849,4,5000
15764957,4,5000
15770061,4,5000
15775166,4,5000
15780270,4,5000
15785367,4,5000
15790474,4,5000
15795579,4,5000
15800683,4,5000
15805795,4,5000
15810898,4,5000
15816016,4,5000
15821132,4,5000
15826255,4,5000
15831361,4,5000
15836469,4,5000
15841574,4,5000
15846691,4,5000
15851796,4,5000
15856901,4,5000
15862018,4,5000
15867123,4,5000
15872226,4,5000
