servicetime,time
7.89189,3395
7.78947,3399
8,3415
7.89189,3419
7.78947,3423
8,3439
7.89189,3443
7.78947,3447
8,3463
7.89189,3467
7.78947,3471
8,3487
7.89189,3491
7.78947,3495
8,3511
7.89189,3515
7.78947,3519
8,3535
7.89189,3539
7.78947,3543
